Datetime;Resolution code;Offshore/onshore;Region;Grid connection type;Measured & Upscaled;Most recent forecast;Most recent P10;Most recent P90;Day Ahead 11AM forecast;Day Ahead 11AM P10;Day Ahead 11AM P90;Day-ahead 6PM forecast;Day-ahead 6PM P10;Day-ahead 6PM P90;Week-ahead forecast;Week-ahead P10;Week-ahead P90;Monitored capacity;Load factor;Decremental bid Indicator
2023-01-02T00:15:00+01:00;PT15M;Onshore;Flanders;Dso;651.57;593.7;504.4;644.0;603.2;461.8;641.7;616.2;533.5;712.4;1024.6;965.9;1056.1;1353.86;0.48;''
2023-01-02T00:30:00+01:00;PT15M;Onshore;Flanders;Dso;608.16;601.5;502.5;657.3;623.7;481.7;663.0;638.0;551.4;731.5;1033.7;981.1;1060.9;1353.86;0.45;''
2023-01-02T00:45:00+01:00;PT15M;Onshore;Flanders;Dso;605.62;613.0;498.5;673.3;646.8;504.1;685.7;659.5;571.3;754.9;1038.3;992.6;1063.8;1353.86;0.45;''
2023-01-02T01:00:00+01:00;PT15M;Onshore;Flanders;Dso;638.3;602.9;515.0;642.9;673.2;531.1;710.8;684.6;590.4;779.9;1038.2;994.6;1063.1;1353.86;0.47;''
2023-01-02T01:15:00+01:00;PT15M;Onshore;Flanders;Dso;675.85;616.6;497.9;665.8;691.1;548.1;726.3;702.2;602.2;802.7;1040.5;995.2;1065.6;1353.86;0.5;''
2023-01-02T01:30:00+01:00;PT15M;Onshore;Flanders;Dso;702.71;625.0;499.8;678.7;702.9;559.3;737.8;714.0;606.3;820.2;1042.1;994.4;1069.0;1353.86;0.52;''
2023-01-02T01:45:00+01:00;PT15M;Onshore;Flanders;Dso;740.62;639.5;504.0;694.0;712.3;570.5;746.5;724.3;610.6;835.7;1042.4;991.5;1071.2;1353.86;0.55;''
2023-01-02T02:00:00+01:00;PT15M;Onshore;Flanders;Dso;716.04;688.9;618.0;727.7;717.7;579.5;753.7;729.3;614.9;841.6;1038.2;986.4;1067.8;1353.86;0.53;''
2023-01-02T02:15:00+01:00;PT15M;Onshore;Flanders;Dso;760.26;697.0;604.8;744.7;722.3;590.8;761.1;734.8;620.4;841.4;1035.1;985.5;1065.4;1353.86;0.56;''
2023-01-02T02:30:00+01:00;PT15M;Onshore;Flanders;Dso;716.96;699.2;599.2;749.9;725.9;601.5;765.4;737.4;619.7;840.3;1030.3;983.5;1062.1;1353.86;0.53;''
2023-01-02T02:45:00+01:00;PT15M;Onshore;Flanders;Dso;715.16;695.8;588.8;752.6;728.3;612.8;771.6;740.2;615.1;838.6;1025.3;980.0;1056.6;1353.86;0.53;''
2023-01-02T03:00:00+01:00;PT15M;Onshore;Flanders;Dso;722.29;739.8;661.9;776.3;734.5;624.8;782.2;744.3;613.5;839.7;1019.0;974.9;1050.0;1353.86;0.53;''
2023-01-02T03:15:00+01:00;PT15M;Onshore;Flanders;Dso;725.39;727.0;631.1;773.7;733.6;630.5;785.8;744.4;611.3;831.4;1011.1;967.4;1043.0;1353.86;0.54;''
2023-01-02T03:30:00+01:00;PT15M;Onshore;Flanders;Dso;735.08;719.0;622.3;768.9;730.5;631.6;788.6;739.7;606.9;819.7;1003.5;960.1;1035.4;1353.86;0.54;''
2023-01-02T03:45:00+01:00;PT15M;Onshore;Flanders;Dso;735.73;708.8;610.8;762.1;723.3;630.0;789.9;732.8;600.9;807.0;996.6;951.6;1029.2;1353.86;0.54;''
2023-01-02T04:00:00+01:00;PT15M;Onshore;Flanders;Dso;749.67;701.0;620.2;737.0;716.5;625.1;788.7;725.7;595.3;795.1;990.6;945.4;1024.1;1353.86;0.55;''
2023-01-02T04:15:00+01:00;PT15M;Onshore;Flanders;Dso;746.85;686.7;580.5;729.9;704.8;615.0;781.2;713.6;585.6;783.4;979.8;934.5;1014.0;1353.86;0.55;''
2023-01-02T04:30:00+01:00;PT15M;Onshore;Flanders;Dso;731.75;673.9;555.1;718.9;691.0;601.5;764.8;699.4;574.4;763.9;973.8;927.8;1008.1;1353.86;0.54;''
2023-01-02T04:45:00+01:00;PT15M;Onshore;Flanders;Dso;720.52;659.5;531.8;706.3;670.4;581.7;745.3;678.7;557.6;740.9;964.3;921.6;1000.9;1353.86;0.53;''
2023-01-02T05:00:00+01:00;PT15M;Onshore;Flanders;Dso;708.31;655.1;568.5;696.1;644.5;554.1;720.9;651.4;534.0;708.5;955.2;914.4;992.3;1353.86;0.52;''
2023-01-02T05:15:00+01:00;PT15M;Onshore;Flanders;Dso;625.69;641.7;519.3;688.8;623.8;530.4;699.6;629.2;511.2;680.0;946.5;907.6;984.4;1353.86;0.46;''
2023-01-02T05:30:00+01:00;PT15M;Onshore;Flanders;Dso;619.03;625.3;487.8;673.9;605.3;510.2;677.9;608.9;490.6;653.1;938.1;900.5;977.7;1353.86;0.46;''
2023-01-02T05:45:00+01:00;PT15M;Onshore;Flanders;Dso;589.21;615.9;461.5;666.9;588.1;490.4;663.1;591.3;469.2;631.9;927.3;890.6;966.0;1353.86;0.44;''
2023-01-02T06:00:00+01:00;PT15M;Onshore;Flanders;Dso;576.98;628.4;556.2;670.0;573.0;473.7;646.7;574.7;450.9;615.9;913.4;877.8;954.2;1353.86;0.43;''
2023-01-02T06:15:00+01:00;PT15M;Onshore;Flanders;Dso;532.88;617.3;518.9;667.3;554.1;454.4;627.4;554.2;427.6;596.3;904.8;867.5;944.1;1353.86;0.39;''
2023-01-02T06:30:00+01:00;PT15M;Onshore;Flanders;Dso;499.42;595.6;487.8;650.4;532.1;433.5;606.2;532.4;401.0;574.4;897.9;856.9;936.3;1353.86;0.37;''
2023-01-02T06:45:00+01:00;PT15M;Onshore;Flanders;Dso;462.06;576.6;458.4;633.6;508.4;411.0;581.7;505.5;372.0;549.1;892.8;850.1;929.2;1353.86;0.34;''
2023-01-02T07:00:00+01:00;PT15M;Onshore;Flanders;Dso;435.71;548.7;490.4;585.7;481.4;383.8;554.4;479.0;342.0;522.0;887.3;843.6;924.7;1353.86;0.32;''
2023-01-02T07:15:00+01:00;PT15M;Onshore;Flanders;Dso;412.0;529.0;455.4;577.3;459.0;358.2;534.4;453.2;315.3;495.7;884.7;839.4;923.1;1353.86;0.3;''
2023-01-02T07:30:00+01:00;PT15M;Onshore;Flanders;Dso;431.91;509.7;441.3;560.6;435.8;333.8;517.5;431.0;292.6;472.4;883.1;835.7;922.0;1353.86;0.32;''
2023-01-02T07:45:00+01:00;PT15M;Onshore;Flanders;Dso;420.12;489.3;420.1;546.2;415.9;307.9;503.0;409.0;268.2;450.1;883.1;834.4;922.9;1353.86;0.31;''
2023-01-02T08:00:00+01:00;PT15M;Onshore;Flanders;Dso;407.16;452.8;413.4;484.2;394.3;285.9;480.0;387.8;246.6;427.7;888.3;839.0;928.8;1353.86;0.3;''
2023-01-02T08:15:00+01:00;PT15M;Onshore;Flanders;Dso;372.34;438.5;389.0;474.9;375.5;266.7;453.0;366.2;228.2;408.1;890.4;840.9;929.3;1353.86;0.28;''
2023-01-02T08:30:00+01:00;PT15M;Onshore;Flanders;Dso;365.33;422.7;372.9;464.2;358.5;251.4;423.0;348.7;211.9;391.0;890.7;842.6;930.7;1353.86;0.27;''
2023-01-02T08:45:00+01:00;PT15M;Onshore;Flanders;Dso;316.48;409.1;357.9;454.4;342.1;237.0;392.5;331.9;196.9;375.4;891.6;844.0;929.4;1353.86;0.23;''
2023-01-02T09:00:00+01:00;PT15M;Onshore;Flanders;Dso;295.43;414.3;386.0;449.9;329.5;225.0;368.9;317.2;182.9;361.6;891.6;842.3;930.2;1353.86;0.22;''
2023-01-02T09:15:00+01:00;PT15M;Onshore;Flanders;Dso;263.91;409.4;374.1;456.7;314.3;212.8;347.8;302.8;171.0;348.6;893.7;840.3;933.1;1353.86;0.19;''
2023-01-02T09:30:00+01:00;PT15M;Onshore;Flanders;Dso;253.85;406.3;364.2;454.5;304.0;202.3;334.7;293.4;161.9;338.9;894.0;835.2;934.8;1353.86;0.19;''
2023-01-02T09:45:00+01:00;PT15M;Onshore;Flanders;Dso;248.51;401.5;357.0;453.2;294.3;194.4;321.1;284.7;154.3;332.0;895.2;831.4;938.9;1353.86;0.18;''
2023-01-02T10:00:00+01:00;PT15M;Onshore;Flanders;Dso;240.1;369.4;350.4;398.9;287.8;188.8;310.4;278.0;148.7;325.0;896.1;829.4;939.6;1353.86;0.18;''
2023-01-02T10:15:00+01:00;PT15M;Onshore;Flanders;Dso;229.24;373.6;343.9;418.2;282.4;182.1;302.4;272.2;143.2;318.4;897.1;829.7;941.5;1353.86;0.17;''
2023-01-02T10:30:00+01:00;PT15M;Onshore;Flanders;Dso;216.99;375.4;341.0;421.4;277.2;175.7;294.8;268.1;139.9;313.5;896.1;829.0;940.7;1353.86;0.16;''
2023-01-02T10:45:00+01:00;PT15M;Onshore;Flanders;Dso;208.96;379.0;340.8;426.9;273.3;170.7;290.6;266.2;138.2;310.3;896.5;829.5;941.1;1353.86;0.15;''
2023-01-02T11:00:00+01:00;PT15M;Onshore;Flanders;Dso;200.5;366.8;346.5;393.3;271.0;167.0;287.9;263.9;137.7;307.1;897.4;828.9;941.3;1353.86;0.15;''
2023-01-02T11:15:00+01:00;PT15M;Onshore;Flanders;Dso;212.39;372.8;342.9;409.1;270.8;166.3;288.2;264.2;138.3;307.8;898.6;830.4;942.6;1353.86;0.16;''
2023-01-02T11:30:00+01:00;PT15M;Onshore;Flanders;Dso;238.63;381.0;343.5;420.1;270.4;166.2;289.8;265.3;140.7;309.2;897.6;829.6;941.4;1353.86;0.18;''
2023-01-02T11:45:00+01:00;PT15M;Onshore;Flanders;Dso;238.88;387.3;343.9;429.9;272.2;166.4;294.0;269.3;143.8;312.6;900.1;832.3;944.3;1353.86;0.18;''
2023-01-02T12:00:00+01:00;PT15M;Onshore;Flanders;Dso;252.09;376.1;341.9;410.5;276.2;169.9;298.1;275.7;150.1;318.0;910.5;841.9;954.8;1353.86;0.19;''
2023-01-02T12:15:00+01:00;PT15M;Onshore;Flanders;Dso;264.0;386.1;339.8;429.7;278.7;171.8;301.7;281.4;154.6;320.3;908.4;840.1;953.1;1353.86;0.2;''
2023-01-02T12:30:00+01:00;PT15M;Onshore;Flanders;Dso;267.26;395.8;342.5;442.5;280.0;173.1;302.0;285.1;158.1;322.8;896.8;829.9;941.6;1353.86;0.2;''
2023-01-02T12:45:00+01:00;PT15M;Onshore;Flanders;Dso;281.33;408.5;345.5;458.0;282.3;173.4;306.6;291.7;162.6;327.5;884.2;816.4;929.3;1353.86;0.21;''
2023-01-02T13:00:00+01:00;PT15M;Onshore;Flanders;Dso;295.88;404.7;350.8;440.9;284.1;175.1;308.7;298.9;169.7;334.1;866.1;796.4;909.5;1353.86;0.22;''
2023-01-02T13:15:00+01:00;PT15M;Onshore;Flanders;Dso;300.52;417.1;340.9;461.1;285.5;176.0;309.1;302.9;173.1;338.6;840.8;773.0;885.9;1353.86;0.22;''
2023-01-02T13:30:00+01:00;PT15M;Onshore;Flanders;Dso;318.1;430.1;342.1;477.3;288.4;178.0;312.4;308.3;176.1;344.8;811.4;742.7;855.9;1353.86;0.23;''
2023-01-02T13:45:00+01:00;PT15M;Onshore;Flanders;Dso;324.26;446.6;343.3;493.6;288.9;176.4;313.1;311.2;179.0;346.5;772.6;705.5;816.8;1353.86;0.24;''
2023-01-02T14:00:00+01:00;PT15M;Onshore;Flanders;Dso;333.39;451.5;378.5;483.4;285.7;174.3;309.8;311.9;181.7;344.7;721.1;652.9;766.3;1353.86;0.25;''
2023-01-02T14:15:00+01:00;PT15M;Onshore;Flanders;Dso;376.87;462.9;358.5;504.6;288.1;173.8;310.9;316.5;187.7;346.0;676.5;608.6;721.6;1353.86;0.28;''
2023-01-02T14:30:00+01:00;PT15M;Onshore;Flanders;Dso;404.73;474.3;363.1;515.9;290.4;174.5;310.4;319.4;196.1;346.8;637.4;568.2;682.8;1353.86;0.3;''
2023-01-02T14:45:00+01:00;PT15M;Onshore;Flanders;Dso;417.72;486.1;366.0;530.5;294.3;175.3;312.5;322.2;200.8;346.8;595.3;526.0;639.0;1353.86;0.31;''
2023-01-02T15:00:00+01:00;PT15M;Onshore;Flanders;Dso;431.8;494.4;410.4;534.4;296.3;177.8;313.6;325.0;207.6;349.6;547.4;479.3;592.3;1353.86;0.32;''
2023-01-02T15:15:00+01:00;PT15M;Onshore;Flanders;Dso;450.34;499.3;385.6;547.6;303.5;181.7;319.8;332.2;214.5;355.6;505.0;436.4;550.3;1353.86;0.33;''
2023-01-02T15:30:00+01:00;PT15M;Onshore;Flanders;Dso;462.58;502.3;383.4;550.0;311.2;188.4;328.1;339.5;222.7;362.8;466.7;399.2;510.2;1353.86;0.34;''
2023-01-02T15:45:00+01:00;PT15M;Onshore;Flanders;Dso;462.83;502.1;377.8;550.8;322.9;198.3;341.2;349.9;233.2;374.6;427.3;360.9;471.1;1353.86;0.34;''
2023-01-02T16:00:00+01:00;PT15M;Onshore;Flanders;Dso;481.62;474.6;392.9;510.5;339.6;215.4;357.0;366.8;249.1;391.0;387.9;321.5;431.1;1353.86;0.36;''
2023-01-02T16:15:00+01:00;PT15M;Onshore;Flanders;Dso;516.15;464.3;355.2;509.4;351.9;224.8;371.4;377.9;260.8;404.2;353.0;289.6;398.3;1353.86;0.38;''
2023-01-02T16:30:00+01:00;PT15M;Onshore;Flanders;Dso;491.66;458.4;355.4;500.8;360.8;230.9;382.2;385.9;266.9;416.5;320.1;257.7;364.0;1353.86;0.36;''
2023-01-02T16:45:00+01:00;PT15M;Onshore;Flanders;Dso;460.14;449.6;349.4;493.0;366.7;238.8;389.5;392.8;274.7;425.1;289.4;229.0;333.4;1353.86;0.34;''
2023-01-02T17:00:00+01:00;PT15M;Onshore;Flanders;Dso;426.31;446.0;385.9;482.0;373.4;244.7;397.5;400.0;281.1;434.9;260.1;202.3;305.2;1353.86;0.31;''
2023-01-02T17:15:00+01:00;PT15M;Onshore;Flanders;Dso;424.4;433.1;355.7;478.7;378.6;247.8;403.7;406.8;287.5;443.5;233.3;179.3;278.0;1353.86;0.31;''
2023-01-02T17:30:00+01:00;PT15M;Onshore;Flanders;Dso;429.68;423.7;350.1;469.6;383.2;250.2;408.0;411.7;291.9;450.5;212.3;158.9;256.5;1353.86;0.32;''
2023-01-02T17:45:00+01:00;PT15M;Onshore;Flanders;Dso;401.51;415.9;343.3;463.6;384.2;250.7;409.6;413.5;295.5;455.5;187.5;137.1;231.7;1353.86;0.3;''
2023-01-02T18:00:00+01:00;PT15M;Onshore;Flanders;Dso;386.9;408.3;376.7;448.4;381.1;246.1;406.5;412.8;293.5;453.8;165.6;118.6;209.1;1353.86;0.29;''
2023-01-02T18:15:00+01:00;PT15M;Onshore;Flanders;Dso;374.51;401.0;362.1;450.3;380.8;245.3;408.9;416.1;299.6;453.6;148.8;102.5;193.4;1353.86;0.28;''
2023-01-02T18:30:00+01:00;PT15M;Onshore;Flanders;Dso;375.14;396.5;353.5;447.8;384.4;247.5;414.0;420.1;305.6;456.1;136.9;92.7;182.4;1353.86;0.28;''
2023-01-02T18:45:00+01:00;PT15M;Onshore;Flanders;Dso;380.74;391.9;346.9;446.3;390.3;251.4;420.2;427.8;312.4;461.1;128.9;85.5;172.8;1353.86;0.28;''
2023-01-02T19:00:00+01:00;PT15M;Onshore;Flanders;Dso;373.5;385.4;360.9;424.8;398.6;254.9;431.0;435.6;319.9;467.7;129.1;85.2;172.9;1353.86;0.28;''
2023-01-02T19:15:00+01:00;PT15M;Onshore;Flanders;Dso;347.8;383.1;355.1;435.0;406.1;259.7;436.7;443.2;322.2;475.3;128.7;84.8;172.4;1353.86;0.26;''
2023-01-02T19:30:00+01:00;PT15M;Onshore;Flanders;Dso;334.3;381.1;346.9;435.4;412.7;264.5;443.5;448.7;321.1;481.7;128.4;84.2;171.9;1353.86;0.25;''
2023-01-02T19:45:00+01:00;PT15M;Onshore;Flanders;Dso;340.47;377.8;339.0;434.6;422.2;270.9;453.2;456.6;321.9;488.1;134.1;88.9;177.2;1353.86;0.25;''
2023-01-02T20:00:00+01:00;PT15M;Onshore;Flanders;Dso;356.0;364.9;340.9;397.6;436.0;283.5;467.9;466.0;325.1;497.7;143.4;97.4;188.4;1353.86;0.26;''
2023-01-02T20:15:00+01:00;PT15M;Onshore;Flanders;Dso;360.64;363.6;335.3;404.3;443.4;294.6;475.5;471.2;324.3;502.5;152.4;106.5;196.9;1353.86;0.27;''
2023-01-02T20:30:00+01:00;PT15M;Onshore;Flanders;Dso;394.69;361.4;329.5;404.1;449.2;303.8;480.1;475.6;323.5;509.0;158.8;112.1;203.2;1353.86;0.29;''
2023-01-02T20:45:00+01:00;PT15M;Onshore;Flanders;Dso;406.04;360.4;324.6;405.7;454.3;313.4;485.1;477.7;323.4;511.1;165.7;117.2;209.5;1353.86;0.3;''
2023-01-02T21:00:00+01:00;PT15M;Onshore;Flanders;Dso;415.51;343.2;319.0;373.6;456.7;320.8;488.2;479.7;322.9;512.4;172.7;123.3;216.9;1353.86;0.31;''
2023-01-02T21:15:00+01:00;PT15M;Onshore;Flanders;Dso;386.86;341.9;313.6;382.0;462.0;327.6;493.8;480.8;325.6;512.3;182.4;131.0;226.2;1353.86;0.29;''
2023-01-02T21:30:00+01:00;PT15M;Onshore;Flanders;Dso;388.7;341.8;308.5;383.0;464.7;333.5;498.8;482.3;329.5;511.9;191.0;139.9;235.2;1353.86;0.29;''
2023-01-02T21:45:00+01:00;PT15M;Onshore;Flanders;Dso;395.7;341.5;305.2;386.8;465.7;336.0;501.6;483.4;332.3;512.9;200.3;148.1;244.4;1353.86;0.29;''
2023-01-02T22:00:00+01:00;PT15M;Onshore;Flanders;Dso;390.75;333.3;310.0;364.1;465.9;333.6;503.4;483.0;333.2;514.5;208.5;155.2;252.7;1353.86;0.29;''
2023-01-02T22:15:00+01:00;PT15M;Onshore;Flanders;Dso;373.18;328.5;300.8;367.0;465.1;330.2;502.8;483.1;336.2;517.0;219.1;163.0;261.9;1353.86;0.28;''
2023-01-02T22:30:00+01:00;PT15M;Onshore;Flanders;Dso;375.17;324.1;292.4;364.3;463.0;326.2;501.3;482.4;337.3;520.7;227.0;172.2;272.1;1353.86;0.28;''
2023-01-02T22:45:00+01:00;PT15M;Onshore;Flanders;Dso;387.84;321.5;284.5;361.1;464.1;322.4;502.3;481.5;338.1;522.4;238.9;183.6;283.9;1353.86;0.29;''
2023-01-02T23:00:00+01:00;PT15M;Onshore;Flanders;Dso;378.0;328.3;306.6;364.9;465.4;320.3;503.1;481.8;338.6;523.3;255.7;197.5;299.7;1353.86;0.28;''
2023-01-02T23:15:00+01:00;PT15M;Onshore;Flanders;Dso;353.24;323.3;295.0;369.0;463.5;310.6;498.4;479.5;336.8;523.9;264.7;206.6;308.6;1353.86;0.26;''
2023-01-02T23:30:00+01:00;PT15M;Onshore;Flanders;Dso;330.08;317.5;287.1;362.5;460.0;297.7;492.0;479.7;336.9;525.5;269.5;210.5;313.4;1353.86;0.24;''
2023-01-02T23:45:00+01:00;PT15M;Onshore;Flanders;Dso;315.26;311.9;279.0;357.6;453.5;282.6;482.7;479.8;336.0;527.1;271.6;212.9;315.9;1353.86;0.23;''
2023-01-03T00:00:00+01:00;PT15M;Onshore;Flanders;Dso;293.28;312.4;290.8;343.6;337.6;239.7;357.1;326.6;200.2;354.4;202.8;156.4;236.1;1353.86;0.22;''
2023-01-03T00:15:00+01:00;PT15M;Onshore;Flanders;Dso;281.03;307.7;281.9;346.3;329.1;228.7;347.1;318.6;191.3;347.8;187.5;147.3;215.7;1353.86;0.21;''
2023-01-03T00:30:00+01:00;PT15M;Onshore;Flanders;Dso;264.12;302.9;273.2;344.3;321.5;220.9;340.4;309.3;184.9;341.1;180.8;145.2;202.5;1353.86;0.2;''
2023-01-03T00:45:00+01:00;PT15M;Onshore;Flanders;Dso;242.73;297.9;263.2;339.4;311.7;210.1;330.5;301.2;176.0;334.0;176.7;143.2;191.7;1353.86;0.18;''
2023-01-03T01:00:00+01:00;PT15M;Onshore;Flanders;Dso;217.26;302.3;280.1;332.5;299.5;196.4;321.0;289.8;165.9;323.6;177.9;147.0;188.1;1353.86;0.16;''
2023-01-03T01:15:00+01:00;PT15M;Onshore;Flanders;Dso;210.04;298.8;271.5;337.2;292.7;187.4;314.9;281.3;160.2;314.2;177.8;146.2;186.6;1353.86;0.16;''
2023-01-03T01:30:00+01:00;PT15M;Onshore;Flanders;Dso;200.12;295.6;265.8;333.7;288.2;181.3;311.5;278.5;156.2;310.1;176.0;145.9;184.4;1353.86;0.15;''
2023-01-03T01:45:00+01:00;PT15M;Onshore;Flanders;Dso;195.61;289.8;255.5;328.0;284.2;174.2;309.7;275.7;151.3;304.4;176.8;146.7;185.1;1353.86;0.14;''
2023-01-03T02:00:00+01:00;PT15M;Onshore;Flanders;Dso;192.16;270.1;246.8;302.7;280.9;170.0;307.3;273.4;149.6;298.1;179.7;148.1;186.0;1353.86;0.14;''
2023-01-03T02:15:00+01:00;PT15M;Onshore;Flanders;Dso;191.37;267.0;239.1;307.2;279.0;169.1;307.5;272.7;148.4;296.0;180.9;148.5;189.6;1353.86;0.14;''
2023-01-03T02:30:00+01:00;PT15M;Onshore;Flanders;Dso;189.65;265.4;234.3;305.8;279.0;170.0;311.1;271.8;147.4;294.8;181.9;147.7;193.9;1353.86;0.14;''
2023-01-03T02:45:00+01:00;PT15M;Onshore;Flanders;Dso;201.85;267.3;232.6;307.5;281.3;172.8;314.1;276.2;149.0;297.5;183.3;146.2;196.2;1353.86;0.15;''
2023-01-03T03:00:00+01:00;PT15M;Onshore;Flanders;Dso;228.24;265.4;243.2;300.2;286.9;176.9;321.4;282.0;154.7;304.0;185.9;146.8;199.6;1353.86;0.17;''
2023-01-03T03:15:00+01:00;PT15M;Onshore;Flanders;Dso;259.32;275.8;248.4;320.1;293.1;182.3;328.3;288.5;163.9;311.0;187.4;148.5;202.3;1353.86;0.19;''
2023-01-03T03:30:00+01:00;PT15M;Onshore;Flanders;Dso;290.29;281.7;251.1;326.2;299.6;187.7;337.3;295.4;173.0;320.4;190.0;151.2;203.1;1353.86;0.21;''
2023-01-03T03:45:00+01:00;PT15M;Onshore;Flanders;Dso;302.08;295.6;259.9;339.4;306.7;195.2;348.0;302.6;184.3;330.5;192.1;154.5;205.2;1353.86;0.22;''
2023-01-03T04:00:00+01:00;PT15M;Onshore;Flanders;Dso;313.64;297.2;271.7;326.7;315.5;204.0;358.2;312.4;193.4;341.6;194.0;156.9;209.6;1353.86;0.23;''
2023-01-03T04:15:00+01:00;PT15M;Onshore;Flanders;Dso;315.65;310.5;279.1;349.9;326.0;212.1;372.8;324.5;201.3;354.2;195.7;158.5;213.6;1353.86;0.23;''
2023-01-03T04:30:00+01:00;PT15M;Onshore;Flanders;Dso;322.79;322.6;288.0;363.2;336.9;222.8;387.1;335.7;209.0;366.3;197.8;160.1;218.8;1353.86;0.24;''
2023-01-03T04:45:00+01:00;PT15M;Onshore;Flanders;Dso;330.56;336.3;296.7;377.2;349.0;232.8;402.5;348.9;219.5;381.3;200.3;162.2;225.5;1353.86;0.24;''
2023-01-03T05:00:00+01:00;PT15M;Onshore;Flanders;Dso;325.2;347.5;322.8;382.3;365.3;244.8;421.3;365.0;231.2;397.5;202.2;163.9;230.3;1353.86;0.24;''
2023-01-03T05:15:00+01:00;PT15M;Onshore;Flanders;Dso;334.86;359.8;325.3;404.2;379.3;256.1;438.0;378.8;241.2;409.2;204.0;166.0;232.9;1353.86;0.25;''
2023-01-03T05:30:00+01:00;PT15M;Onshore;Flanders;Dso;323.26;371.3;328.9;418.2;392.5;263.7;451.4;393.7;253.7;422.4;206.0;168.0;236.7;1353.86;0.24;''
2023-01-03T05:45:00+01:00;PT15M;Onshore;Flanders;Dso;313.53;382.6;333.2;430.0;406.6;271.8;464.8;407.8;265.7;434.3;208.6;169.7;239.4;1353.86;0.23;''
2023-01-03T06:00:00+01:00;PT15M;Onshore;Flanders;Dso;314.28;388.4;348.9;421.1;423.1;280.8;484.0;424.1;277.2;448.8;211.9;172.3;243.2;1353.86;0.23;''
2023-01-03T06:15:00+01:00;PT15M;Onshore;Flanders;Dso;331.39;398.6;344.7;440.4;435.5;288.5;502.2;437.2;292.7;464.3;214.3;171.6;244.8;1353.86;0.24;''
2023-01-03T06:30:00+01:00;PT15M;Onshore;Flanders;Dso;344.59;411.4;347.2;453.3;448.2;295.8;521.3;449.7;305.4;479.9;217.0;170.7;247.1;1353.86;0.25;''
2023-01-03T06:45:00+01:00;PT15M;Onshore;Flanders;Dso;373.59;425.9;350.0;470.4;461.2;304.2;540.7;462.2;319.7;497.2;218.4;170.8;249.1;1353.86;0.28;''
2023-01-03T07:00:00+01:00;PT15M;Onshore;Flanders;Dso;380.86;430.5;367.0;473.1;472.7;311.2;556.2;475.1;331.6;510.8;220.3;169.9;252.4;1353.86;0.28;''
2023-01-03T07:15:00+01:00;PT15M;Onshore;Flanders;Dso;408.57;445.9;358.5;498.1;485.7;320.7;570.2;486.6;342.3;524.2;221.9;168.3;255.2;1353.86;0.3;''
2023-01-03T07:30:00+01:00;PT15M;Onshore;Flanders;Dso;427.03;459.4;365.3;510.6;498.3;328.2;581.9;498.8;350.9;539.1;222.9;167.2;259.9;1353.86;0.32;''
2023-01-03T07:45:00+01:00;PT15M;Onshore;Flanders;Dso;443.71;471.5;372.0;526.6;508.5;336.1;593.1;508.2;359.4;550.1;223.9;164.1;263.9;1353.86;0.33;''
2023-01-03T08:00:00+01:00;PT15M;Onshore;Flanders;Dso;451.05;483.0;390.8;525.6;519.1;345.8;602.6;517.4;366.9;560.4;224.5;162.4;265.2;1353.86;0.33;''
2023-01-03T08:15:00+01:00;PT15M;Onshore;Flanders;Dso;433.32;496.0;369.0;546.3;530.1;358.0;609.7;525.2;376.1;567.6;226.6;164.7;266.3;1353.86;0.32;''
2023-01-03T08:30:00+01:00;PT15M;Onshore;Flanders;Dso;438.36;506.9;375.6;556.8;537.6;372.1;614.5;533.5;385.5;574.1;227.6;165.9;263.6;1353.86;0.32;''
2023-01-03T08:45:00+01:00;PT15M;Onshore;Flanders;Dso;432.87;515.2;381.0;567.3;544.7;383.6;617.9;539.9;395.2;584.1;229.3;168.4;262.5;1353.86;0.32;''
2023-01-03T09:00:00+01:00;PT15M;Onshore;Flanders;Dso;446.32;509.7;417.3;552.9;547.7;390.9;620.9;543.9;403.1;593.9;230.0;169.9;261.9;1353.86;0.33;''
2023-01-03T09:15:00+01:00;PT15M;Onshore;Flanders;Dso;440.31;517.3;391.7;566.0;553.8;402.6;623.7;551.4;416.4;609.3;231.8;173.4;262.3;1353.86;0.33;''
2023-01-03T09:30:00+01:00;PT15M;Onshore;Flanders;Dso;461.22;523.0;390.5;572.3;563.3;415.8;630.4;559.2;430.9;628.3;232.9;177.4;262.0;1353.86;0.34;''
2023-01-03T09:45:00+01:00;PT15M;Onshore;Flanders;Dso;483.31;528.5;388.8;578.4;569.2;426.7;635.8;565.0;443.1;644.9;234.2;181.3;261.9;1353.86;0.36;''
2023-01-03T10:00:00+01:00;PT15M;Onshore;Flanders;Dso;488.64;535.5;390.6;583.0;574.5;435.9;639.0;570.8;451.0;659.2;236.2;185.4;262.2;1353.86;0.36;''
2023-01-03T10:15:00+01:00;PT15M;Onshore;Flanders;Dso;512.66;540.7;391.5;587.9;584.7;450.7;646.7;580.1;460.9;675.7;238.9;187.8;265.0;1353.86;0.38;''
2023-01-03T10:30:00+01:00;PT15M;Onshore;Flanders;Dso;532.21;544.9;395.3;590.2;599.4;469.5;657.7;594.5;470.8;694.5;241.3;188.8;265.7;1353.86;0.39;''
2023-01-03T10:45:00+01:00;PT15M;Onshore;Flanders;Dso;543.99;547.6;399.3;590.7;613.1;489.0;670.6;609.7;483.8;713.7;242.1;190.6;267.1;1353.86;0.4;''
